"proposal_id","distance","mu_hier...3","log_sigma_hier","eta_1","eta_2","eta_3","eta_4","eta_5","eta_6","eta_7","eta_8","mu_hier...13","sigma_hier","C_contact_scale_1","C_contact_scale_2","C_contact_scale_3","C_contact_scale_4","C_contact_scale_5","C_contact_scale_6","C_contact_scale_7","C_contact_scale_8","p_age_1","p_age_2","p_age_3","p_age_4","p_age_5","p_age_6","p_age_7","p_age_8","p_age_9","q_age_1","q_age_2","q_age_3","q_age_4","q_age_5","q_age_6","q_age_7","q_age_8","q_age_9","eps","accepted_rate","proposal_total"
1296,627.992934657979,-1.35451463267994,-0.413120213111298,-0.396548782891676,1.23037512842533,0.834965186055178,-0.959420389777447,-2.25772412509741,-0.250026546729892,-1.61768228989831,-0.320758905797712,-1.35451463267994,0.661582747126914,0.198520191061228,0.582445491223464,0.44837915735024,0.136797902050631,0.0579493479259171,0.218727660514824,0.0885006549872801,0.208728024897817,0.032507564931981,0.0718100942542441,0.108776707360655,0.136810405211969,0.153374140602907,0.158773364735004,0.146183915436972,0.114250258961726,0.0775135485045433,0.0655734669714184,0.617431950753798,0.856528492980232,0.897730766336905,0.862043215630002,0.876103615319224,0.835879863898714,0.824918630532624,0.869333537147222,628.327661112174,0.00863501932085573,463230
1358,612.94221421177,-2.82421799877119,-0.524412881631363,0.331906661059165,1.891461082236,0.50268649984367,-0.250246146373069,-1.59531000607393,-0.538536683871112,-0.879623340256365,0.052678677264431,-2.82421799877119,0.591902779364184,0.0722399888947348,0.181834758046831,0.079924210478483,0.0511834322415776,0.0230869807250897,0.043154034830508,0.0352648169631155,0.0612349396360203,0.0300223444517484,0.06697805778766,0.102869312625361,0.131743069592073,0.150660731275061,0.159898290485683,0.151024207326097,0.121631308314561,0.0851726781417567,0.00700706684378449,0.139039419549662,0.259742193503491,0.343925526315426,0.340265907707376,0.333316201818835,0.30773097083458,0.292444663374199,0.405535094844295,628.327661112174,0.00863501932085573,463230
1401,612.512760755378,-3.0064611993831,-0.326337476598427,-0.171603638943849,0.517294244198322,0.043552793464841,-0.0710469050691585,-1.40023326372703,-0.586591734776593,-0.0726273469137637,-2.19657413094157,-3.0064611993831,0.721561636171071,0.0437053918204619,0.0718480707312298,0.0510456384692567,0.0469944428992031,0.0180102218055944,0.0323959037614256,0.0469408816309609,0.0101384026453124,0.0289794468340656,0.0648246511942782,0.100068497659065,0.129218760010709,0.149262556286173,0.160363607770267,0.15329510639836,0.125093455668,0.0888939181790813,0.00029529826307142,0.00415643270256594,0.0136220442850445,0.026919314823285,0.0292839548076071,0.0304190127164113,0.0300653446351196,0.0289810213762515,0.049116040957657,628.327661112174,0.00863501932085573,463230
1470,612.129840090836,-3.23873639340534,-1.23266919665616,-0.0644005762134741,-1.25268853196017,-1.30499869194434,-0.166181868501755,-0.0409187783592298,0.103302356791684,0.143773096832413,1.55863376422906,-3.23873639340534,0.291513431619515,0.038484103218364,0.027217042861471,0.0268051555056277,0.037359029603649,0.0387484405872387,0.0404122481116112,0.0408918458175858,0.0617677610706419,0.0288874259650502,0.0646245742148731,0.0997891213149605,0.128944992415663,0.149087832554812,0.160375386361717,0.153510732076465,0.125459260604136,0.0893206744923227,3.36197452715617e-05,0.000173645264214439,0.000751073036029016,0.00226602185342589,0.00381784461895351,0.00469648526491554,0.0051171988870646,0.00555216726206075,0.00921938418367541,628.327661112174,0.00863501932085573,463230
1499,626.691320203868,-2.16925138036958,-1.17158831902565,0.606885864418059,-0.0881691232500997,-0.204520139748233,-1.14056523010709,-2.00487192507832,-0.964814582903935,0.084971159106821,-1.57605214067686,-2.16925138036958,0.30987437083079,0.137904618240209,0.111183561985575,0.107246331166564,0.0802439978078787,0.0613899089460014,0.0847353260034136,0.117311675147368,0.070114227473342,0.0308824118875573,0.0689058006425091,0.105564821411025,0.134452491486153,0.15242923733288,0.159812738724052,0.148867200733914,0.117947921322535,0.0811373764593757,0.0209907209576591,0.13506028649275,0.385387504429744,0.557680191428884,0.618121169878025,0.634645980242576,0.620393613601869,0.600064493185177,0.686575785827877,628.327661112174,0.00863501932085573,463230
1597,625.780144675721,-0.758052281615504,0.516929713258896,-1.41309535839077,0.437625929215577,0.840858166409735,1.21287664526603,-1.65912282056105,-0.97475431978483,0.0639898181081165,-1.41392478585014,-0.758052281615504,1.67687126235232,0.0438214752580139,0.976080772529937,1.91929630942294,3.58151433511503,0.0290078829483842,0.0913926894079712,0.521654600723578,0.0437605688282594,0.0328509323897681,0.0723950637805957,0.109405691173583,0.137162954177334,0.153365312455845,0.15848965989982,0.145699940126682,0.113658846987338,0.0769715990090337,0.0162178971810465,0.711299792633858,0.932135348169079,0.980013956649049,0.899611343461478,0.867268958718681,0.876631372625596,0.852980315639009,0.88935908105432,628.327661112174,0.00863501932085573,463230
1622,621.569690703967,-2.74721099345857,-0.962637667986147,-0.634578527596594,-0.502472456243885,0.196612705243433,0.174929990997341,-1.12659359335429,1.52192215929812,0.668540729364885,0.872718076341676,-2.74721099345857,0.381884272446228,0.050310244592677,0.0529134710220476,0.069105034439394,0.0685351873873692,0.0416922771237179,0.114633768170123,0.0827521069494451,0.0894626834066565,0.029985277578682,0.0670355156379633,0.103172063601417,0.13231178695119,0.151288040247512,0.160255917719193,0.150829928123005,0.120912726679302,0.0842087434617353,0.00409426287863054,0.0346579953580242,0.166329023942895,0.321143207848278,0.370946591175541,0.420319024810877,0.413091777729322,0.401962285506956,0.500291436036059,628.327661112174,0.00863501932085573,463230
1673,621.125702457807,-2.39905624185772,-0.737528084953845,-1.07571942070177,-1.067506727148,0.407369804976504,-0.569384859112235,-1.45436949261406,-0.838215521173097,-1.13455985663317,0.0327787830467645,-2.39905624185772,0.478294759459208,0.054281750047306,0.0544953928831625,0.110337282597852,0.069156029090691,0.0452897949690854,0.0608118667082308,0.0527753910467618,0.0922384394338199,0.0304547228406338,0.0680602663359442,0.104447390663641,0.13337700715199,0.151746503243095,0.15988077597408,0.149771456626951,0.119472119605487,0.0827897575581773,0.00588434903614857,0.0528773980402679,0.309306024443673,0.465013659450786,0.507142376772947,0.513002935685529,0.485353528863035,0.470214148972263,0.573513358557487,628.327661112174,0.00863501932085573,463230
2081,625.701636313533,-2.71891903164289,-0.973255720563985,0.193422917748295,1.25312072892055,1.24754585477175,0.0353974929816777,0.170895747488596,0.340862938971142,0.675522837494585,-0.175847240479317,-2.71891903164289,0.377850856568566,0.0709461587918314,0.105882394057173,0.105659590614482,0.0668339523668669,0.0703448342731831,0.075010762317034,0.0851217964361135,0.0617066816071892,0.0307514306683944,0.06863511868535,0.105204008365727,0.134151662127637,0.152270771302127,0.159866862243017,0.149139217673655,0.11838138453997,0.0815995443941222,0.00983188264847066,0.116850391925857,0.360620335081569,0.509534967528465,0.591453873844066,0.606556954988844,0.585070346502382,0.562994755204749,0.655054927923154,628.327661112174,0.00863501932085573,463230
2262,618.67117844726,-2.76229628974287,-1.02967650686211,-0.638958834321477,0.510335251950219,0.765713129204478,-0.80387311859754,-0.308044449953163,0.410039980907664,-2.18910976142128,-1.36151378462805,-2.76229628974287,0.357122468553085,0.050263161499022,0.0757706621010126,0.0830059549944733,0.0473884172356305,0.0565683360458028,0.0731047598911938,0.0288952929256193,0.0388315020418017,0.0299495886361319,0.0669353097354365,0.102952083564102,0.132058869799656,0.151055458132648,0.160146687987971,0.150950622147282,0.121269625416414,0.0846817545803581,0.00394713538258054,0.0498263521189297,0.197279607875792,0.292931416299992,0.365352808776269,0.389018978987285,0.364498065889665,0.344046008174194,0.448002395609167,628.327661112174,0.00863501932085573,463230
2344,628.182236151123,-2.27740515894617,-0.0689444679879192,0.472522674479772,-1.13975407525469,0.964924248078723,-1.20641519104562,-0.372604665149963,0.600996103168317,-1.24793032809066,-0.102793111509923,-2.27740515894617,0.9333785110258,0.159396152769895,0.0353934989692734,0.25239357581859,0.0332584245634683,0.072426259396355,0.179703265925152,0.0319943322056444,0.0931680860478022,0.0311430907303932,0.0695965286338117,0.106285009072915,0.135019409937059,0.152742593519786,0.159658751594066,0.148264561141525,0.11705710313521,0.0802329522352344,0.0247927926870207,0.0592012288888039,0.55220390298023,0.597407813517878,0.659096706540184,0.716595112822935,0.679478222106753,0.658292132212492,0.734985011006902,628.327661112174,0.00863501932085573,463230
2446,626.170177427227,-2.34094932457634,-1.26451240011759,0.534050223807002,-0.0247352440737408,-1.44644287492127,-0.214470103008387,-0.823075132735264,-2.59979669125218,-1.03470633611813,1.03650059077198,-2.34094932457634,0.282376949545297,0.111900426584933,0.0955663997891698,0.0639667762639502,0.0905810056991596,0.0762783011447184,0.0461863036014519,0.0718534577216481,0.128958394544599,0.0305129253126912,0.0681384478417999,0.104704666087911,0.133815999407664,0.152135859017432,0.160016500706927,0.149552995013319,0.118956276845302,0.0821663297669528,0.0134799723643844,0.0922134221204797,0.238955450291261,0.460833221258392,0.565490335182044,0.566401387454973,0.542094504444812,0.532094805754552,0.626546088386204,628.327661112174,0.00863501932085573,463230
2677,621.632274509537,-2.56443555437525,-0.891873982829439,0.406891704784802,-0.177131279757373,-0.155231833841507,0.710231093598849,-1.7816101751253,-1.63110631955517,0.859156619283403,0.67930374565568,-2.56443555437525,0.409886911545489,0.0909308482969095,0.0715728585384455,0.0722182098191595,0.102969636555365,0.0370793804595247,0.0394388193082169,0.109450980003265,0.101672558519912,0.0303714834880288,0.0678587050010014,0.104293378204419,0.133281243985213,0.151705581640864,0.15995078666423,0.149925166976892,0.119658354698035,0.0829552993413157,0.00972803782156182,0.0651434952709437,0.233176337564711,0.468156834844244,0.499855070834963,0.489736190313912,0.478555632296779,0.467368786843055,0.56906597174184,628.327661112174,0.00863501932085573,463230
2747,624.653461647075,-2.31513255229124,-0.291149454787194,0.839414720814746,1.09438050078763,0.481782079735409,-1.31803338615034,0.0926976477717097,-1.23918557336349,-0.561790988683822,-0.223851452352797,-2.31513255229124,0.747403966569622,0.184935038214259,0.223758434809267,0.141557863681789,0.0368744664650514,0.105837544172216,0.0391128287360058,0.0648928801892073,0.0835391398942161,0.0312353038696989,0.0694734639046714,0.106057449838585,0.134788425801519,0.152497099630665,0.159534120974467,0.148383754026674,0.117387116156792,0.0806432657969272,0.0363147525834184,0.291670792944179,0.540293275582101,0.578318234004997,0.682583055359416,0.669025951729153,0.632982741676168,0.611646804997101,0.701711360910747,628.327661112174,0.00863501932085573,463230
2852,622.649540510121,-2.76515164606389,-1.10523187135859,-1.38223599048371,-2.61549517952118,-0.699015673403346,0.638109506992294,-0.311954083770333,0.742488929999521,1.83633987912991,-0.70399076378861,-2.76515164606389,0.331134092827713,0.0398410653127044,0.0264835559276821,0.049955655006686,0.0777814869277278,0.0567868622401789,0.0805168944370408,0.115662720376845,0.04987342471213,0.0298858188596067,0.0668389576292088,0.102991678937657,0.132238859937139,0.151286128794039,0.160340917987594,0.150967303169437,0.121080260420495,0.0843700742648234,0.0028281292677593,0.0151798941254979,0.107872878127755,0.289062415034966,0.372971906857683,0.404776857710985,0.405643992548517,0.389743356938938,0.485475230700243,628.327661112174,0.00863501932085573,463230
2909,626.308574225875,-3.32592077688276,-0.521164139813022,-0.120914223998869,-0.212404212584335,2.07765644730268,0.935186527584438,1.69689627765033,0.00862804656205851,0.729346012504104,-0.133369002591176,-3.32592077688276,0.593828845627878,0.0334493430975516,0.0316805444821133,0.123421685795361,0.0626256687644579,0.0984452405223899,0.0361240224200351,0.0554200367619356,0.0332028641323483,0.0306990735952294,0.0686312083560297,0.105251739531803,0.134271002296804,0.152340069956665,0.159852806332085,0.149069209097291,0.118317851523265,0.0815670393108269,0.00393775428005271,0.034475531959537,0.345381822211653,0.496104463127138,0.620241224623016,0.612667904043687,0.579277555423394,0.54997029419117,0.643263989202642,628.327661112174,0.00863501932085573,463230
2938,614.051305475635,-3.0564240501353,-0.914720752501873,1.12269612440555,-0.782551451619232,-0.894991755383056,0.739755665558257,-0.191139499579935,-0.418581931869698,-1.27009813544239,0.381497622613283,-3.0564240501353,0.400628484974043,0.0737820351818699,0.0343918227845474,0.0328769576766135,0.0632881697811294,0.0435868413416088,0.0397907862265556,0.0282895856044023,0.054826302060507,0.0291478248138615,0.0652005561900724,0.100634860499875,0.129827882837236,0.149680344663649,0.160370071751024,0.152842382090402,0.124308610728303,0.0879874664255773,0.00137800150632352,0.00541897850807964,0.0222585679792283,0.0766385027888922,0.103854392395281,0.108579355771475,0.102338977723421,0.098137981106857,0.150114077477205,628.327661112174,0.00863501932085573,463230
2961,627.981993282879,-1.9639949301978,-0.340468717488787,-0.617509582862991,-0.504546865799614,0.995602275158462,0.0535404857094436,-1.03838647296932,-1.21541455082557,-0.659027885627876,0.380214597373556,-1.9639949301978,0.711436781738693,0.0904178151711385,0.0979842890834349,0.284880110631823,0.145743906961103,0.0670215371846547,0.0590904743119586,0.0877861436296985,0.183875518415746,0.0317307300525915,0.070754732252566,0.107796058401663,0.136206890474297,0.153133698667135,0.159115958344938,0.147041351572707,0.115479211729339,0.0787413685047626,0.0181852230425794,0.164466320914705,0.651292738093631,0.808361628661383,0.813782450979203,0.788971502028632,0.748868588001523,0.738140221511123,0.801766050341887,628.327661112174,0.00863501932085573,463230
2967,612.941582339086,-2.36065914228961,-0.0205234900575408,0.401584104008194,0.473996852940535,-0.888562737983193,-1.6296030452946,-0.740165103083702,-0.270210913481304,-1.70297497161183,1.26880226903658,-2.36065914228961,0.979685683331155,0.139843275389786,0.150124367534051,0.0395111908147957,0.0191173703411253,0.0456939992528025,0.072412169571822,0.0177914132271134,0.327053430850503,0.0289695126496963,0.0647957694200122,0.100023243536484,0.129188807314158,0.149265461675046,0.160395599034329,0.153340384530267,0.125124358304168,0.0888968635358399,0.00101530862233567,0.00860029591708058,0.0127459032679648,0.0157335104231665,0.0241253372394148,0.0297515980641886,0.029433786984862,0.0348485718861668,0.0552685598326722,628.327661112174,0.00863501932085573,463230
3009,623.652915216471,-1.62057105099104,-0.277756574109231,0.599193280964606,1.27926536792432,1.9864293049366,-1.10531548796236,-2.23667478992847,-1.30139551606785,0.468642209224257,1.24699017036063,-1.62057105099104,0.757481189606762,0.311394895529641,0.521236399511919,0.890574767946461,0.0856208250863955,0.036340947918899,0.0738031640749075,0.282074687774096,0.508647796748662,0.0324206257158868,0.071652852265225,0.108472613258285,0.13639894359026,0.15301651221164,0.158742855674919,0.146524291447323,0.114769092867395,0.0780022129690657,0.0997287359262686,0.603915758980108,0.888613274919898,0.88995792405108,0.828013495532399,0.798505172737134,0.794182653114547,0.8196007992704,0.867842033751668,628.327661112174,0.00863501932085573,463230
3306,627.198404780119,-1.66833019297989,-0.689373432796594,1.57085358444688,-0.461270708047733,-0.654306324488675,-1.68503999957989,-3.54194479064246,-1.39141991162054,1.84680782265323,-0.301495020225924,-1.66833019297989,0.501890438657499,0.414810371876652,0.14959291847162,0.135779873577304,0.0809409293592206,0.0318729236615176,0.0937924850628795,0.476429745795656,0.16208284899396,0.0311621540876495,0.0694195201005177,0.106098766663847,0.134759758131483,0.152540740230555,0.15975350896594,0.148555658190657,0.117326442869321,0.0803834507600292,0.0810620844375921,0.227762067075634,0.499897965254059,0.637817015587679,0.628212610540101,0.641490754317403,0.698899678589194,0.700908578541149,0.768964937426864,628.327661112174,0.00863501932085573,463230
3399,627.42038804277,-1.96821155048759,-0.199042878051435,1.10194919785102,0.359608955106409,0.535665393801489,0.77311155184148,-1.27486265430469,-0.898632518649638,-0.782025136216754,0.127568533268985,-1.96821155048759,0.819514753383817,0.34467686454349,0.187588094546594,0.216703361703945,0.263254185767774,0.049144993254122,0.0668934544533729,0.073601292877279,0.155102784596331,0.0319177129200392,0.0709660209177837,0.108049573035135,0.136362848753376,0.15316840906444,0.15899334585331,0.146820514308115,0.115214252017709,0.0785073231300921,0.0841212384325555,0.320888893254808,0.670240934844932,0.856434236530254,0.832972881688436,0.806042518930736,0.760348352320916,0.74455141505643,0.807914211136,628.327661112174,0.00863501932085573,463230
3602,619.279882525218,-2.54201218863603,-0.324245425433556,-0.0519070662348166,1.55502722109987,0.624388505192655,-0.46630242261464,-0.883628490182315,-0.488114744612972,-1.08968672762659,1.21857732395606,-2.54201218863603,0.723072760155754,0.0758085061501563,0.242291346991929,0.123621120740806,0.0561806566852696,0.041546587958384,0.0553015321717513,0.0357954324651993,0.189969429043224,0.0310492927924271,0.0690575004457968,0.105494604925172,0.134104945784811,0.151992387223293,0.15949284712017,0.148901736598117,0.118293138477689,0.0816135466325246,0.0138379434984639,0.287520139959437,0.504006400364894,0.585775863187031,0.595549061026231,0.586073239970089,0.544851470242677,0.545516012783703,0.649082050177963,628.327661112174,0.00863501932085573,463230
3745,618.70330625763,-1.86929758753492,0.649561432730946,0.0254013352628478,0.436116420067375,0.153448034069611,-0.950178149368155,-1.78106962266608,-0.949296451408666,1.13064817498191,-0.779444265279377,-1.86929758753492,1.91470091969558,0.161918585689607,0.355487540939182,0.20690604128977,0.0250068731973728,0.0050949102279706,0.0250491251525545,1.34387269005802,0.0346762508768766,0.0313367685741519,0.0695015469970934,0.105767375054966,0.134041451911328,0.151855827484083,0.159591535107541,0.148923292669346,0.117961046150747,0.0810211560507434,0.0381358841502026,0.426701822232037,0.671453860687462,0.642246535662257,0.549687772185897,0.503342597294003,0.679382996448273,0.68098482279004,0.754688510013285,628.327661112174,0.00863501932085573,463230
3929,624.200654258592,-1.92635214658952,-0.364720406153129,0.505254558229109,1.41203428675429,0.639675567250057,-1.24748824908707,-1.00328930849022,-1.08557190231597,-0.785210025624615,-0.00415209044856622,-1.92635214658952,0.694390771126232,0.206902410387635,0.388349889228209,0.227144855247186,0.0612619422015018,0.072582822983049,0.0685519616563848,0.0844500754940509,0.14525923287325,0.031944136471396,0.0707589085374306,0.107517153355861,0.135811351226008,0.152862696308818,0.159046973131361,0.147208101469761,0.115782527194862,0.0790681523045031,0.0564037828160578,0.49032316429563,0.735793712807966,0.768618222168675,0.781792413075501,0.765031005079633,0.726213655516973,0.712539153459107,0.785425624176489,628.327661112174,0.00863501932085573,463230
4023,611.83118330901,-3.3441402317675,-0.440576601951464,-0.73233083155456,-0.573612545419479,-0.442127786645689,-0.749308627151328,0.0573506578921904,1.06323710968727,-0.0153087253027412,-0.361017143582264,-3.3441402317675,0.64366517546669,0.0220263440549668,0.0243955472896559,0.0265500807162829,0.0217869502515421,0.0366176245099507,0.0699642045707935,0.0349445092682732,0.0279730314670111,0.0288730839993794,0.0645927395887917,0.0997416883812802,0.12889166186626,0.149045678876836,0.160364761955782,0.153543346020312,0.125531253728628,0.0894157855827311,4.02722203961572e-06,2.7908034413269e-05,0.000131346996677917,0.000303040589708546,0.000600050641685353,0.000912816608227645,0.00108962447421259,0.0012566461055624,0.00212701526123909,628.327661112174,0.00863501932085573,463230
4235,616.064398540645,-2.74130271138618,-0.648332075215767,-0.317829131638256,0.0652030457974491,-0.549482401126961,-0.699201910038025,-0.602507971680293,1.16855586544033,-0.544946948624392,-0.536992066963796,-2.74130271138618,0.522917236413124,0.0546120326364465,0.0667229094597304,0.0483815599782159,0.0447382051138289,0.0470584649668396,0.118808217016996,0.048496441068959,0.0486985940452045,0.0292769800085782,0.0654764046832697,0.10100527080738,0.13022091244173,0.149998514095647,0.160432083327389,0.152556924086245,0.123736939954747,0.0872959705950139,0.00170307894629273,0.0153663058938004,0.0492793841797786,0.0980622630103187,0.136681109275699,0.173233785896013,0.16972735597054,0.162668992487074,0.23119099680497,628.327661112174,0.00863501932085573,463230
4457,625.708645998018,-1.47504082147785,0.161499210653741,-0.84132293525377,1.87880368328412,0.856164272425195,-0.159363290721184,-0.940459009777464,-1.10687148474456,0.229020673880318,0.267246427494357,-1.47504082147785,1.17527153046182,0.0851088958144569,2.0814476949765,0.625743130536873,0.189695341400431,0.0757485845000214,0.0622924302505175,0.299428583111493,0.313187350495628,0.0328407809433691,0.0722322432809234,0.109158388699255,0.137006270160358,0.153319557409758,0.158539236144043,0.145869086058462,0.113874465496577,0.0771599718072549,0.0326785303551543,0.797555114058308,0.922699028099682,0.93902371145794,0.902038594226091,0.863682619148346,0.850763049591883,0.852931255469983,0.891381986852364,628.327661112174,0.00863501932085573,463230
